label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
0,0.0,0.0,0.0,-0.2748434245586395,-0.05036155506968498,-0.08307503908872604,-0.5019285678863525,-0.3015791177749634,-0.12567554414272308,-0.4559301733970642,-0.6151292324066162,-0.1771513819694519,-0.2636972665786743,-0.7098080515861511,-0.2119205892086029,-0.4262540638446808,-0.6591116189956665,-0.005655338056385517,-0.4452401399612427,-0.8954111933708191,-0.15185588598251343,-0.3833187222480774,-0.6549862623214722,-0.230768084526062,-0.3598106801509857,-0.5226627588272095,-0.26266181468963623,-0.2628796100616455,-0.7196095585823059,-0.02335323765873909,-0.2812175750732422,-0.954803466796875,-0.17053735256195068,-0.2266363799571991,-0.6511232852935791,-0.19730032980442047,-0.23123902082443237,-0.5296903848648071,-0.17588314414024353,-0.10279480367898941,-0.7493894100189209,-0.06881297379732132,-0.10594022274017334,-0.9465682506561279,-0.2125050127506256,-0.07225596904754639,-0.6428236365318298,-0.17640189826488495,-0.0853302925825119,-0.5083031058311462,-0.107796311378479,0.06714338064193726,-0.7416765689849854,-0.12378669530153275,0.050122786313295364,-0.9501919150352478,-0.19333425164222717,0.05827480927109718,-0.7463856935501099,-0.14745917916297913,0.045898761600255966,-0.6161292195320129,-0.09042508155107498
0,0.0,0.0,0.0,-0.2768497169017792,-0.038865696638822556,-0.0836007371544838,-0.5100187659263611,-0.29694029688835144,-0.1244584247469902,-0.4638429284095764,-0.6179753541946411,-0.17404602468013763,-0.26836737990379333,-0.718208372592926,-0.20757927000522614,-0.43083715438842773,-0.6509056091308594,-0.0070420210249722,-0.45576706528663635,-0.8900991082191467,-0.1516418159008026,-0.3911716639995575,-0.6488039493560791,-0.230050191283226,-0.36597636342048645,-0.5162420868873596,-0.26203280687332153,-0.2680310606956482,-0.7134683132171631,-0.023847248405218124,-0.2870847284793854,-0.952079176902771,-0.1696178913116455,-0.2329680174589157,-0.6484140157699585,-0.19655324518680573,-0.23962239921092987,-0.5235200524330139,-0.1756468564271927,-0.10875152051448822,-0.7445489168167114,-0.0681658536195755,-0.1126340925693512,-0.946693480014801,-0.21075081825256348,-0.0770639032125473,-0.639360249042511,-0.17448468506336212,-0.09008655697107315,-0.5002636313438416,-0.1062585636973381,0.06098480895161629,-0.7379059791564941,-0.12213268131017685,0.043537601828575134,-0.9475244879722595,-0.19265598058700562,0.05468330532312393,-0.7402455806732178,-0.1475018858909607,0.04427502676844597,-0.6068450212478638,-0.09115483611822128
0,0.0,0.0,0.0,-0.2673552334308624,-0.04694300889968872,-0.0861818715929985,-0.4977239668369293,-0.3119143545627594,-0.12644894421100616,-0.4509577751159668,-0.6296027898788452,-0.1747201532125473,-0.2540813088417053,-0.7153640389442444,-0.2056281566619873,-0.42397329211235046,-0.6667993664741516,-0.002219786634668708,-0.4445209801197052,-0.895768404006958,-0.1456141620874405,-0.38855433464050293,-0.6502846479415894,-0.22142310440540314,-0.36674973368644714,-0.5223458409309387,-0.2518717646598816,-0.2631566524505615,-0.7265978455543518,-0.017594775184988976,-0.2793770134449005,-0.952804446220398,-0.16160279512405396,-0.23134376108646393,-0.6486733555793762,-0.1850319355726242,-0.23587939143180847,-0.5374733805656433,-0.16198551654815674,-0.1042267307639122,-0.7537847757339478,-0.06182476878166199,-0.10421374440193176,-0.9478726387023926,-0.20390599966049194,-0.0756162628531456,-0.6444464921951294,-0.16760745644569397,-0.08788366615772247,-0.5155501365661621,-0.09964483976364136,0.06476002186536789,-0.746212363243103,-0.11617220938205719,0.04729375243186951,-0.9511405825614929,-0.18528947234153748,0.05464567989110947,-0.7475423216819763,-0.14096824824810028,0.04659779742360115,-0.6213575005531311,-0.08550193905830383
0,0.0,0.0,0.0,-0.2698953151702881,-0.0593523308634758,-0.07474450021982193,-0.4934309422969818,-0.3153667151927948,-0.11331918090581894,-0.4531010389328003,-0.6276458501815796,-0.16223649680614471,-0.26654115319252014,-0.7173210382461548,-0.19518549740314484,-0.4216882884502411,-0.6606144309043884,0.005564297083765268,-0.4478074908256531,-0.8941300511360168,-0.13438047468662262,-0.38720062375068665,-0.6610884070396423,-0.21093226969242096,-0.36338576674461365,-0.5316323637962341,-0.24188874661922455,-0.26279565691947937,-0.7212883830070496,-0.014014681801199913,-0.28255313634872437,-0.9509416818618774,-0.15326575934886932,-0.23201799392700195,-0.6597146987915039,-0.17999127507209778,-0.2383543848991394,-0.5442665815353394,-0.16053810715675354,-0.10569104552268982,-0.7512951493263245,-0.06022050231695175,-0.10930183529853821,-0.9438667297363281,-0.19671808183193207,-0.07857632637023926,-0.6480394005775452,-0.16197022795677185,-0.09249661862850189,-0.5178577303886414,-0.0963093489408493,0.060485921800136566,-0.7440744042396545,-0.11537449061870575,0.041796620935201645,-0.9455240368843079,-0.17986392974853516,0.049824461340904236,-0.7454050779342651,-0.13391195237636566,0.03861285746097565,-0.6186400055885315,-0.07806165516376495
0,0.0,0.0,0.0,-0.27488943934440613,-0.06768687814474106,-0.0762273445725441,-0.497718870639801,-0.32233041524887085,-0.1169137954711914,-0.45563745498657227,-0.6283635497093201,-0.16756261885166168,-0.26726818084716797,-0.7271177768707275,-0.20288518071174622,-0.41845259070396423,-0.6691768765449524,0.0005481980624608696,-0.44236624240875244,-0.8968344330787659,-0.1362215131521225,-0.3830157518386841,-0.6634997129440308,-0.21328799426555634,-0.3559533655643463,-0.5312949419021606,-0.24616678059101105,-0.25805822014808655,-0.7305733561515808,-0.01844043843448162,-0.27519118785858154,-0.9564059972763062,-0.15539667010307312,-0.22450843453407288,-0.6606248021125793,-0.18263164162635803,-0.2252034693956375,-0.5351892113685608,-0.1647934764623642,-0.09927214682102203,-0.7587494254112244,-0.06350763887166977,-0.09993885457515717,-0.9553523063659668,-0.19712160527706146,-0.07214993238449097,-0.6593589782714844,-0.1627778261899948,-0.08275237679481506,-0.5172979235649109,-0.09846644848585129,0.06808307766914368,-0.7476482391357422,-0.11772257089614868,0.05375523865222931,-0.9547005295753479,-0.18231318891048431,0.057487405836582184,-0.7565739750862122,-0.13734766840934753,0.0450483001768589,-0.6229409575462341,-0.08244958519935608
0,0.0,0.0,0.0,-0.2770760953426361,-0.057418856769800186,-0.08093168586492538,-0.5030142664909363,-0.316719651222229,-0.12074563652276993,-0.45497816801071167,-0.6304305195808411,-0.16960978507995605,-0.25951603055000305,-0.715269923210144,-0.20171155035495758,-0.42130157351493835,-0.6600756049156189,-0.0014036311767995358,-0.4433211386203766,-0.896362841129303,-0.14067701995372772,-0.3885919153690338,-0.652933657169342,-0.21502617001533508,-0.3676951229572296,-0.5243018269538879,-0.24528279900550842,-0.2607472538948059,-0.7198154330253601,-0.017935987561941147,-0.2759990096092224,-0.9520604610443115,-0.15845723450183868,-0.22912120819091797,-0.6494148969650269,-0.18218126893043518,-0.23452937602996826,-0.5300007462501526,-0.16045166552066803,-0.10283051431179047,-0.7487507462501526,-0.061702873557806015,-0.10298420488834381,-0.9484384655952454,-0.20017831027507782,-0.07479823380708694,-0.6446215510368347,-0.16325826942920685,-0.08535702526569366,-0.5056403875350952,-0.09540215134620667,0.06561196595430374,-0.7409202456474304,-0.11506135016679764,0.04795803502202034,-0.9517363905906677,-0.18210382759571075,0.054225366562604904,-0.7498447299003601,-0.13698886334896088,0.04656337574124336,-0.6166821122169495,-0.08129411935806274
0,0.0,0.0,0.0,-0.27443739771842957,-0.058540452271699905,-0.079277902841568,-0.5029783248901367,-0.3136625587940216,-0.11786246299743652,-0.4604076147079468,-0.6248746514320374,-0.16608759760856628,-0.26443102955818176,-0.7218859791755676,-0.19796007871627808,-0.41558313369750977,-0.6688541173934937,0.0032009391579777002,-0.44359028339385986,-0.8962296843528748,-0.14121179282665253,-0.38544008135795593,-0.6595649123191833,-0.21892987191677094,-0.3588963747024536,-0.5333943963050842,-0.24991652369499207,-0.2537299394607544,-0.7282796502113342,-0.015204784460365772,-0.2752813398838043,-0.9552171230316162,-0.16131648421287537,-0.22597533464431763,-0.6530832052230835,-0.18833816051483154,-0.22727516293525696,-0.5402387976646423,-0.16667121648788452,-0.09455744922161102,-0.7569290995597839,-0.06138056889176369,-0.09577570110559464,-0.9457399845123291,-0.20602136850357056,-0.06915827095508575,-0.6385716795921326,-0.17134779691696167,-0.08159157633781433,-0.5114873051643372,-0.10286419838666916,0.07442933320999146,-0.7476706504821777,-0.11670627444982529,0.06084711104631424,-0.9501466751098633,-0.18650567531585693,0.0655069649219513,-0.7429122924804688,-0.14104537665843964,0.054698314517736435,-0.6171963810920715,-0.08375411480665207
0,0.0,0.0,0.0,-0.2712871730327606,-0.04801438748836517,-0.08309032768011093,-0.49543026089668274,-0.305883526802063,-0.12530124187469482,-0.4424768388271332,-0.6198991537094116,-0.17581985890865326,-0.24850594997406006,-0.7189760208129883,-0.21026839315891266,-0.41847550868988037,-0.657725989818573,-0.012095107696950436,-0.4476953148841858,-0.8941861987113953,-0.1565188765525818,-0.3849485218524933,-0.6579473614692688,-0.23488792777061462,-0.3551705479621887,-0.530667245388031,-0.2670089304447174,-0.25551271438598633,-0.718248724937439,-0.028657788410782814,-0.27455154061317444,-0.9544094800949097,-0.17404364049434662,-0.22681878507137299,-0.6547861099243164,-0.2002333700656891,-0.2301664501428604,-0.5338232517242432,-0.17913703620433807,-0.09585510194301605,-0.7470304369926453,-0.07219725847244263,-0.09822643548250198,-0.9463274478912354,-0.21371008455753326,-0.07168180495500565,-0.6408836841583252,-0.1773063838481903,-0.08328932523727417,-0.5022650957107544,-0.10926942527294159,0.07551360875368118,-0.7392364144325256,-0.12533560395240784,0.05667556822299957,-0.9466398358345032,-0.19529592990875244,0.06002567708492279,-0.7431291937828064,-0.1505746990442276,0.0490385927259922,-0.6117969751358032,-0.09461076557636261
0,0.0,0.0,0.0,-0.2723938226699829,-0.05148211866617203,-0.08493616431951523,-0.4998232424259186,-0.3039136230945587,-0.1279124766588211,-0.4577518403530121,-0.6174364686012268,-0.1790955513715744,-0.26705506443977356,-0.7269961833953857,-0.2133856862783432,-0.4187870919704437,-0.6628986597061157,-0.010463172569870949,-0.4400103688240051,-0.897992730140686,-0.1548425257205963,-0.3769585192203522,-0.6538123488426208,-0.23184660077095032,-0.35051801800727844,-0.5262448191642761,-0.26303765177726746,-0.2556191384792328,-0.7231810688972473,-0.026869339868426323,-0.26949095726013184,-0.9602481722831726,-0.1741926223039627,-0.21819543838500977,-0.6508801579475403,-0.20049245655536652,-0.2220437377691269,-0.5294577479362488,-0.17867997288703918,-0.09614752233028412,-0.7528039216995239,-0.07057508826255798,-0.09237654507160187,-0.952961266040802,-0.21505826711654663,-0.06358188390731812,-0.6451640129089355,-0.17925463616847992,-0.07781165838241577,-0.5110993385314941,-0.11081644147634506,0.07158906012773514,-0.7439568638801575,-0.12376850098371506,0.06149483844637871,-0.9498810768127441,-0.19503870606422424,0.0670044794678688,-0.7420987486839294,-0.15001791715621948,0.05204653739929199,-0.6113554835319519,-0.09330997616052628
1,0.0,0.0,0.0,-0.2652464807033539,-0.1372917741537094,-0.06591717153787613,-0.45803385972976685,-0.3939698338508606,-0.10222024470567703,-0.39543911814689636,-0.6770676970481873,-0.15253213047981262,-0.21496213972568512,-0.7610812783241272,-0.18804429471492767,-0.3852127194404602,-0.7090616226196289,0.03171376883983612,-0.38689661026000977,-0.9221230745315552,-0.10440817475318909,-0.36266762018203735,-0.702589750289917,-0.18411782383918762,-0.3646996319293976,-0.5813401937484741,-0.21664169430732727,-0.22912847995758057,-0.7477820515632629,0.009859592653810978,-0.23375755548477173,-0.9641454219818115,-0.1270323097705841,-0.20620809495449066,-0.6800423264503479,-0.15870103240013123,-0.21708017587661743,-0.5727797150611877,-0.14023743569850922,-0.07104863971471786,-0.7622950673103333,-0.03902167081832886,-0.07371307164430618,-0.9616749882698059,-0.1676902025938034,-0.057142507284879684,-0.6811098456382751,-0.13312692940235138,-0.06860777735710144,-0.5575696229934692,-0.06586768478155136,0.0951528251171112,-0.7376198768615723,-0.09688890725374222,0.08022194355726242,-0.9488281011581421,-0.1544705331325531,0.08146648108959198,-0.7587656378746033,-0.10574782639741898,0.07789240032434464,-0.6362344622612,-0.04500666633248329
1,0.0,0.0,0.0,-0.25775256752967834,-0.08771973848342896,-0.06340208649635315,-0.46092915534973145,-0.34966573119163513,-0.1036614254117012,-0.40757277607917786,-0.6457971334457397,-0.15578174591064453,-0.21651814877986908,-0.7247418165206909,-0.19503222405910492,-0.36599043011665344,-0.6702080368995667,-0.014224170707166195,-0.38460773229599,-0.9230800867080688,-0.1535416543483734,-0.34575411677360535,-0.6797757148742676,-0.23002663254737854,-0.33359965682029724,-0.5353994965553284,-0.26036757230758667,-0.2037537544965744,-0.707516074180603,-0.03590703383088112,-0.22111164033412933,-0.9516296982765198,-0.16711126267910004,-0.18743936717510223,-0.6558480858802795,-0.1877787560224533,-0.18935289978981018,-0.5258108377456665,-0.16795258224010468,-0.044026244431734085,-0.7217178344726562,-0.08065959066152573,-0.055557891726493835,-0.9483468532562256,-0.20538055896759033,-0.04096148908138275,-0.6453155279159546,-0.1604236364364624,-0.048710960894823074,-0.48839110136032104,-0.09170360118150711,0.12176696956157684,-0.6991143226623535,-0.13332390785217285,0.10155710577964783,-0.9242633581161499,-0.19294202327728271,0.09529731422662735,-0.7239790558815002,-0.1432323008775711,0.08840088546276093,-0.5822100043296814,-0.08614679425954819
1,0.0,0.0,0.0,-0.27897611260414124,-0.08078616857528687,-0.07928723096847534,-0.4803175628185272,-0.3419889807701111,-0.1250721514225006,-0.4258956015110016,-0.6423115730285645,-0.179750457406044,-0.23510591685771942,-0.7371814846992493,-0.22015246748924255,-0.37902334332466125,-0.6831143498420715,-0.01814064010977745,-0.3905622065067291,-0.9205765128135681,-0.15891268849372864,-0.35800549387931824,-0.680473804473877,-0.23539672791957855,-0.34716781973838806,-0.5338842868804932,-0.26445651054382324,-0.21219126880168915,-0.7263691425323486,-0.033843040466308594,-0.21919888257980347,-0.9609529972076416,-0.1684827357530594,-0.19314070045948029,-0.65742427110672,-0.18993526697158813,-0.19734010100364685,-0.5198725461959839,-0.16835325956344604,-0.04902768135070801,-0.7391544580459595,-0.07464714348316193,-0.046844955533742905,-0.9498472213745117,-0.2109661102294922,-0.03881002590060234,-0.6401966214179993,-0.17106667160987854,-0.04823639988899231,-0.4759368300437927,-0.1007663682103157,0.12106532603502274,-0.7109444737434387,-0.12382989376783371,0.10464722663164139,-0.9369165301322937,-0.19209688901901245,0.09969079494476318,-0.7326730489730835,-0.14315220713615417,0.09418707340955734,-0.5819195508956909,-0.08286022394895554
1,0.0,0.0,0.0,-0.266742080450058,-0.07097845524549484,-0.07901355624198914,-0.4775662422180176,-0.3380027711391449,-0.12429843097925186,-0.4314642548561096,-0.6442344784736633,-0.17734086513519287,-0.22945965826511383,-0.7279443144798279,-0.21598292887210846,-0.37096408009529114,-0.6860491037368774,-0.022618310526013374,-0.3884507119655609,-0.921469509601593,-0.16403864324092865,-0.35353901982307434,-0.674309492111206,-0.23975767195224762,-0.332594633102417,-0.5236147046089172,-0.2678438127040863,-0.20323069393634796,-0.7342802882194519,-0.03672080859541893,-0.21211954951286316,-0.9565921425819397,-0.1713504046201706,-0.18332439661026,-0.6340738534927368,-0.18662120401859283,-0.1778140664100647,-0.49314260482788086,-0.15926779806613922,-0.03928211331367493,-0.7471644282341003,-0.0761365294456482,-0.0390201061964035,-0.9527580738067627,-0.20973600447177887,-0.032599084079265594,-0.6326153874397278,-0.16526512801647186,-0.03712223470211029,-0.46702077984809875,-0.09199023991823196,0.13127698004245758,-0.7187291383743286,-0.12402565032243729,0.11566933244466782,-0.9368409514427185,-0.18920177221298218,0.10390187799930573,-0.7288185358047485,-0.13915985822677612,0.0971885547041893,-0.5835860371589661,-0.07846435904502869
1,0.0,0.0,0.0,-0.2703152894973755,-0.06135149300098419,-0.08144856244325638,-0.48721903562545776,-0.3283141851425171,-0.12398833781480789,-0.43519899249076843,-0.6385406851768494,-0.17414039373397827,-0.23103906214237213,-0.7348877191543579,-0.20854249596595764,-0.3780742883682251,-0.6867603659629822,-0.01792389526963234,-0.3962426781654358,-0.9181458353996277,-0.16357605159282684,-0.3591395914554596,-0.6651186347007751,-0.24165411293506622,-0.34210923314094543,-0.5245378613471985,-0.2720416784286499,-0.208723247051239,-0.7336306571960449,-0.03280634060502052,-0.22004903852939606,-0.9616109728813171,-0.1720181405544281,-0.18785570561885834,-0.6371387839317322,-0.1892671436071396,-0.18889901041984558,-0.5095863342285156,-0.16303710639476776,-0.044409919530153275,-0.7443456053733826,-0.07438306510448456,-0.045518193393945694,-0.96303391456604,-0.2127816528081894,-0.03512856736779213,-0.6387848258018494,-0.1656111776828766,-0.046509914100170135,-0.4844389259815216,-0.09028144925832748,0.1293008178472519,-0.7138234972953796,-0.12514550983905792,0.1165269985795021,-0.9387032985687256,-0.19561555981636047,0.10606396198272705,-0.7275043725967407,-0.14642739295959473,0.09018230438232422,-0.5868330001831055,-0.08621183782815933
1,0.0,0.0,0.0,-0.26929664611816406,-0.0613994374871254,-0.08314961940050125,-0.48109087347984314,-0.3184976279735565,-0.13061261177062988,-0.4309857487678528,-0.6202936768531799,-0.18540532886981964,-0.2332390695810318,-0.7300199866294861,-0.2259976863861084,-0.3759627342224121,-0.6840161085128784,-0.028793785721063614,-0.384513258934021,-0.9231194257736206,-0.17805270850658417,-0.35130205750465393,-0.6800037622451782,-0.2589297890663147,-0.3374899625778198,-0.5217756628990173,-0.2887965738773346,-0.2030263990163803,-0.7285311818122864,-0.04395938292145729,-0.20846550166606903,-0.9598333239555359,-0.1853523999452591,-0.18229472637176514,-0.6382873058319092,-0.20509977638721466,-0.18768110871315002,-0.4921617805957794,-0.17986130714416504,-0.03503534197807312,-0.7379478812217712,-0.08519281446933746,-0.03569502755999565,-0.9552340507507324,-0.22527986764907837,-0.02723376825451851,-0.6358917355537415,-0.18042561411857605,-0.04005445912480354,-0.4732200503349304,-0.10619034618139267,0.14035819470882416,-0.7052637338638306,-0.13510644435882568,0.12235477566719055,-0.9362115263938904,-0.2074246108531952,0.1182713508605957,-0.7267940044403076,-0.1567746102809906,0.109918512403965,-0.5830872058868408,-0.09451132267713547
1,0.0,0.0,0.0,-0.27352505922317505,-0.07247608155012131,-0.08356687426567078,-0.48859283328056335,-0.33025532960891724,-0.1275968849658966,-0.43064218759536743,-0.6392102241516113,-0.1803048551082611,-0.22837714850902557,-0.759681761264801,-0.21737262606620789,-0.38175293803215027,-0.6832212805747986,-0.012896728701889515,-0.40068942308425903,-0.915571391582489,-0.1646496057510376,-0.35871514678001404,-0.6592933535575867,-0.2447064220905304,-0.33494770526885986,-0.5206290483474731,-0.2748521864414215,-0.2102486491203308,-0.7317109704017639,-0.030657297000288963,-0.22534097731113434,-0.9742799401283264,-0.18151327967643738,-0.1966553032398224,-0.6454229950904846,-0.20434688031673431,-0.19723162055015564,-0.5122290849685669,-0.17676469683647156,-0.0411120243370533,-0.7448199391365051,-0.07622922956943512,-0.0472363717854023,-0.9523174166679382,-0.22635972499847412,-0.0349012054502964,-0.624492347240448,-0.1826007068157196,-0.04231072962284088,-0.4764968752861023,-0.10473819077014923,0.13961373269557953,-0.7153997421264648,-0.13064460456371307,0.1168011724948883,-0.9348660111427307,-0.2068844884634018,0.11065724492073059,-0.7146729230880737,-0.15576420724391937,0.10203192383050919,-0.5734919309616089,-0.09145103394985199
1,0.0,0.0,0.0,-0.2638639211654663,-0.08150467276573181,-0.07096261531114578,-0.47348326444625854,-0.34743472933769226,-0.10927905142307281,-0.41856566071510315,-0.6452149748802185,-0.15751366317272186,-0.21202363073825836,-0.7335925102233887,-0.1930980682373047,-0.3628062903881073,-0.6920452117919922,-0.015425588004291058,-0.37396499514579773,-0.9274427890777588,-0.1594894826412201,-0.3433099389076233,-0.6844914555549622,-0.23738117516040802,-0.3297078609466553,-0.5318384766578674,-0.266076922416687,-0.1914098858833313,-0.7372645735740662,-0.03428574278950691,-0.19562897086143494,-0.9644359350204468,-0.1713915318250656,-0.16944608092308044,-0.6455605030059814,-0.1892630010843277,-0.16963788866996765,-0.5045436024665833,-0.1624317169189453,-0.023241065442562103,-0.7463156580924988,-0.07822471112012863,-0.02005012147128582,-0.955721378326416,-0.21585504710674286,-0.014939841814339161,-0.6367519497871399,-0.17264766991138458,-0.0273775365203619,-0.4767861068248749,-0.09884163737297058,0.15240737795829773,-0.7115946412086487,-0.129597470164299,0.13886530697345734,-0.9406232833862305,-0.19910928606987,0.12931092083454132,-0.7325332164764404,-0.14876392483711243,0.11733037233352661,-0.5900743007659912,-0.08666418492794037
1,0.0,0.0,0.0,-0.2683515250682831,-0.07031713426113129,-0.07788535207509995,-0.482366144657135,-0.33403608202934265,-0.12216474115848541,-0.42368996143341064,-0.6346601843833923,-0.17424334585666656,-0.209425687789917,-0.7292634844779968,-0.21172213554382324,-0.3707452118396759,-0.6806164979934692,-0.033331796526908875,-0.37940946221351624,-0.9252288341522217,-0.17799657583236694,-0.3515733778476715,-0.6649436950683594,-0.25652533769607544,-0.34172046184539795,-0.5156140327453613,-0.2876316010951996,-0.19865460693836212,-0.7239683866500854,-0.04925689846277237,-0.20444828271865845,-0.971443235874176,-0.18747389316558838,-0.18295305967330933,-0.6483210325241089,-0.20525753498077393,-0.18421345949172974,-0.5029085874557495,-0.1797948181629181,-0.03305266425013542,-0.7340965867042542,-0.08941841870546341,-0.03118213266134262,-0.9598918557167053,-0.22597934305667877,-0.02863728255033493,-0.6383380889892578,-0.18138781189918518,-0.03927027806639671,-0.4641316533088684,-0.10769572854042053,0.13972464203834534,-0.7031742334365845,-0.13796758651733398,0.1313314288854599,-0.9404335618019104,-0.2113010585308075,0.11701667308807373,-0.7361629009246826,-0.1649659126996994,0.10324813425540924,-0.5806025862693787,-0.10568234324455261
1,0.0,0.0,0.0,-0.2644979655742645,-0.05962160974740982,-0.08095938712358475,-0.4746393859386444,-0.32765090465545654,-0.12122203409671783,-0.419376403093338,-0.6368783116340637,-0.16981585323810577,-0.21402230858802795,-0.7295671105384827,-0.20340612530708313,-0.3628215789794922,-0.6794447302818298,-0.014422141946852207,-0.37422680854797363,-0.9273372888565063,-0.16172875463962555,-0.33717185258865356,-0.6808740496635437,-0.24074918031692505,-0.3276108503341675,-0.5288175940513611,-0.2693701386451721,-0.19297973811626434,-0.7288967967033386,-0.028364764526486397,-0.20187953114509583,-0.9735661149024963,-0.16907253861427307,-0.17225070297718048,-0.6476789712905884,-0.18761993944644928,-0.17937152087688446,-0.5054020881652832,-0.15946605801582336,-0.028235478326678276,-0.7420310974121094,-0.06921321898698807,-0.02926606498658657,-0.9627645015716553,-0.2123889923095703,-0.021594969555735588,-0.6350964307785034,-0.17071373760700226,-0.03865700587630272,-0.4670972526073456,-0.09523304551839828,0.14545828104019165,-0.7132095098495483,-0.11844320595264435,0.1317245066165924,-0.9463672637939453,-0.19443683326244354,0.1235787495970726,-0.7367825508117676,-0.1484646201133728,0.10848154127597809,-0.585636556148529,-0.0874607264995575
1,0.0,0.0,0.0,-0.26148390769958496,-0.08680834621191025,-0.07361213117837906,-0.46999701857566833,-0.3469521999359131,-0.11573752015829086,-0.4163076877593994,-0.6450059413909912,-0.16893179714679718,-0.22937610745429993,-0.770309329032898,-0.20838510990142822,-0.3643244802951813,-0.6952440142631531,-0.014806635677814484,-0.3729941248893738,-0.9254839420318604,-0.16243256628513336,-0.34902432560920715,-0.6662432551383972,-0.24176757037639618,-0.33515337109565735,-0.5118762254714966,-0.2719934284687042,-0.19198410212993622,-0.7297995686531067,-0.03584461286664009,-0.20186825096607208,-0.9794127345085144,-0.18134716153144836,-0.18325430154800415,-0.660603940486908,-0.20817957818508148,-0.1842876672744751,-0.5141007304191589,-0.1864619255065918,-0.020201966166496277,-0.737673282623291,-0.08173180371522903,-0.02480693720281124,-0.9605055451393127,-0.22526128590106964,-0.018678637221455574,-0.640483021736145,-0.18442904949188232,-0.025127990171313286,-0.47694316506385803,-0.11163383722305298,0.16115619242191315,-0.7065881490707397,-0.13531014323234558,0.13788600265979767,-0.9381846189498901,-0.2106805443763733,0.12963372468948364,-0.7215427160263062,-0.1616417020559311,0.1278664916753769,-0.5706946849822998,-0.09980838745832443
1,0.0,0.0,0.0,-0.2734754681587219,-0.08933595567941666,-0.07337550073862076,-0.49227383732795715,-0.34082144498825073,-0.11534342169761658,-0.43867120146751404,-0.6423690915107727,-0.16968441009521484,-0.22880449891090393,-0.7512586712837219,-0.20909477770328522,-0.3846116364002228,-0.6752896904945374,-0.005173789337277412,-0.39930498600006104,-0.9168182015419006,-0.14709755778312683,-0.3698754608631134,-0.6511180996894836,-0.2233709990978241,-0.3520791530609131,-0.5073902606964111,-0.254360169172287,-0.21081867814064026,-0.7207372784614563,-0.026171095669269562,-0.22153179347515106,-0.9703174829483032,-0.16746027767658234,-0.19981399178504944,-0.6583940386772156,-0.1947317123413086,-0.20327578485012054,-0.5252844095230103,-0.17559809982776642,-0.04115711897611618,-0.7402697801589966,-0.0726885199546814,-0.042554840445518494,-0.9603985548019409,-0.2086859494447708,-0.03519521653652191,-0.6494017243385315,-0.17003026604652405,-0.04726146161556244,-0.4974093735218048,-0.10166655480861664,0.13820305466651917,-0.7201682925224304,-0.1280433088541031,0.1194731816649437,-0.944451093673706,-0.19461935758590698,0.11221490800380707,-0.7399802803993225,-0.14768332242965698,0.10601992905139923,-0.598077118396759,-0.09057845920324326
1,0.0,0.0,0.0,-0.2620095908641815,-0.0720793828368187,-0.07997734844684601,-0.4797046482563019,-0.3230385184288025,-0.12155920267105103,-0.43042275309562683,-0.6296675801277161,-0.17246825993061066,-0.2245405912399292,-0.7417077422142029,-0.20687440037727356,-0.3758065104484558,-0.6780350208282471,-0.012535663321614265,-0.3903196454048157,-0.9167494177818298,-0.1606636792421341,-0.35454875230789185,-0.6525033116340637,-0.23789140582084656,-0.33613821864128113,-0.5083524584770203,-0.2673237919807434,-0.20461030304431915,-0.7235278487205505,-0.030102472752332687,-0.2210167795419693,-0.9752699732780457,-0.17807471752166748,-0.19408614933490753,-0.6476650238037109,-0.20132535696029663,-0.1929127722978592,-0.5106257796287537,-0.17540676891803741,-0.03670250251889229,-0.7381232976913452,-0.07445451617240906,-0.039358895272016525,-0.95394366979599,-0.2201720029115677,-0.030379485338926315,-0.6245707273483276,-0.17963434755802155,-0.040137145668268204,-0.4667702913284302,-0.10519257187843323,0.13965043425559998,-0.711632251739502,-0.12755228579044342,0.1287267506122589,-0.9282426238059998,-0.20342135429382324,0.11731165647506714,-0.7124361395835876,-0.1583256721496582,0.10280487686395645,-0.5690128803253174,-0.09892833977937698
